HOUR_,OPEN,LOW,HIGH,CLOSE,CO_RATIO,MED_PRICE,AVG_PRICE,VOLUME,SWAPS
2023-03-19 23:00:00.000,1807.327508342,1779.264096791,1814.625611168,1785.153811688,0.9877312238,1807.339839744,1804.530452985,17908.966960899,719
2023-03-20 00:00:00.000,1785.407239881,1754.970018353,1789.716922569,1777.593080368,0.9956233181,1780.507124075,1780.558372229,26718.263979433,806
2023-03-20 01:00:00.000,1775.648109625,1769.400477422,1785.475726198,1774.45975,0.999330746,1778.601641418,1778.486434939,20561.90909819,624
2023-03-20 02:00:00.000,1778.521648375,1754.946293065,1784.493529558,1772.204451816,0.9964480632,1776.249116917,1773.647410677,19360.681834702,687
2023-03-20 03:00:00.000,1771.606387777,1739.868030446,1773.217087372,1752.0975115,0.9889880301,1756.417615368,1758.78979908,31676.570821071,744
2023-03-20 04:00:00.000,1753.374898676,1744.250714514,1765.799866861,1751.297998761,0.9988154844,1755.195427407,1754.869231227,22103.306554156,571
2023-03-20 05:00:00.000,1758.969426926,1750.945484404,1763.347050913,1761.724008746,1.00156602,1758.288206783,1757.73348118,5251.887054881,377
2023-03-20 06:00:00.000,1757.315533119,1753.790444526,1772.044932554,1764.644083846,1.00417031,1763.394349863,1763.589281935,15063.840791546,527
2023-03-20 07:00:00.000,1758.2662527,1758.2662527,1800.022289918,1798.342855692,1.02279325,1774.606244436,1777.568196813,27158.454746713,726
2023-03-20 08:00:00.000,1796.670533412,1780.704843333,1809.085232731,1788.185115956,0.9952771433,1790.705737932,1792.258137252,27968.598629206,811
2023-03-20 09:00:00.000,1794.727452628,1772.71292,1798.430804304,1787.01170138,0.9957008786,1784.486957566,1785.009256275,22901.348839656,669
2023-03-20 10:00:00.000,1784.693668239,1767.181118437,1789.092829451,1780.577802208,0.9976937969,1780.201746202,1780.506117421,23369.71920973,592
2023-03-20 11:00:00.000,1779.369366782,1772.259579441,1793.453715877,1786.662456343,1.004098693,1783.884274286,1784.040141266,15163.105863521,664
2023-03-20 12:00:00.000,1784.49012095,1772.772771492,1788.348591188,1782.589609124,0.9989349833,1781.70503834,1781.548222482,10382.095439405,548
2023-03-20 13:00:00.000,1780.811748634,1757.38787044,1786.958233328,1759.459003206,0.9880095437,1774.871069369,1772.159954077,29353.619139283,720
2023-03-20 14:00:00.000,1759.608405949,1759.608405949,1780.01348736,1776.684927793,1.009704728,1769.627452418,1769.986805868,27253.679200089,591
2023-03-20 15:00:00.000,1778.721667895,1764.400094542,1781.537452279,1764.400094542,0.9919483899,1772.513026945,1772.277035851,19370.288396487,590
2023-03-20 16:00:00.000,1770.101464342,1749.68204,1774.512526562,1759.279125242,0.9938860346,1763.383465525,1762.973036827,36298.443204835,748
2023-03-20 17:00:00.000,1752.321855189,1740.413431738,1769.820355625,1753.569183497,1.000711815,1761.670494417,1761.215922019,33705.813243093,688
2023-03-20 18:00:00.000,1755.874410885,1744.997455348,1772.179081907,1766.862520687,1.006257913,1761.107146038,1761.24246024,26972.769665269,675
2023-03-20 19:00:00.000,1763.420615757,1742.289509286,1770.52559152,1760.136610601,0.9981377074,1756.094102111,1756.325015902,18823.172138743,681
2023-03-20 20:00:00.000,1758.072590933,1749.419126875,1766.094760201,1762.005270471,1.002236927,1759.00375045,1758.992947357,27309.993171958,504
2023-03-20 21:00:00.000,1757.421393386,1751.699829956,1767.504410234,1753.378405966,0.9976994775,1760.517183179,1760.498189398,12334.173193907,457
2023-03-20 22:00:00.000,1754.102522279,1746.197804566,1760.55916373,1747.129286619,0.9960246134,1753.912128716,1753.208619758,8028.803786105,476
2023-03-20 23:00:00.000,1755.403682798,1726.387553268,1755.989498102,1732.096163442,0.9867224163,1736.89079429,1738.747133005,25536.817113329,750
2023-03-21 00:00:00.000,1732.085952128,1726.335320769,1763.533633221,1756.124370344,1.013878306,1746.877611268,1746.445575128,18662.625422165,602
2023-03-21 01:00:00.000,1754.990253065,1740.412553623,1762.559281662,1758.59944833,1.002056533,1752.352133152,1752.376063539,18788.407659986,593
2023-03-21 02:00:00.000,1758.589547012,1747.011380029,1762.057021501,1762.057021501,1.001971736,1755.942607226,1755.58355852,7914.137767131,533
2023-03-21 03:00:00.000,1754.678184211,1743.378868161,1758.16760691,1749.588342958,0.9970992736,1750.262140237,1750.063132109,7194.471540701,402
2023-03-21 04:00:00.000,1749.050580187,1745.905340861,1759.643663714,1757.463567188,1.004810031,1753.833948489,1753.141224671,5358.706395381,433
2023-03-21 05:00:00.000,1754.97926583,1737.261433966,1754.97926583,1739.472282081,0.9911640074,1745.8549806,1746.083212798,10521.328229214,504
2023-03-21 06:00:00.000,1739.264348053,1734.892412983,1752.312737448,1742.67592904,1.001961508,1744.653795654,1744.42813118,7496.043227479,477
2023-03-21 07:00:00.000,1738.991265033,1718.946891262,1747.620328541,1734.880426039,0.9976360784,1732.076157931,1732.660653912,20420.953585037,651
2023-03-21 08:00:00.000,1734.200083808,1726.466672491,1745.41244204,1736.119041793,1.001106538,1736.721949275,1736.59170997,12912.722587875,600
2023-03-21 09:00:00.000,1741.932985608,1735.052419878,1758.610042158,1747.023029591,1.002922066,1742.960642859,1743.90782146,14702.870196795,540
2023-03-21 10:00:00.000,1747.896068345,1746.916483816,1772.152192536,1763.78678648,1.00909134,1759.528666667,1759.227428451,15799.155321362,636
2023-03-21 11:00:00.000,1764.956110228,1754.399808502,1769.127522687,1766.433292045,1.000836951,1761.302754683,1761.195676678,7087.707618967,468
2023-03-21 12:00:00.000,1763.319632711,1758.575455515,1811.678546999,1810.862483277,1.026962129,1770.394228773,1777.831755826,28675.16584546,955
2023-03-21 13:00:00.000,1806.580784847,1805.011068683,1824.754344171,1823.10654705,1.009147536,1815.474350278,1815.846165039,28222.726756377,927
2023-03-21 14:00:00.000,1824.680050493,1802.47281589,1838.281238825,1805.621801933,0.989555293,1814.891389921,1815.144819412,30034.598334266,843
2023-03-21 15:00:00.000,1804.268984718,1804.040402706,1823.482358508,1817.320932647,1.007233926,1814.091487412,1814.130294243,11249.127390546,632
2023-03-21 16:00:00.000,1820.187837966,1808.697607727,1829.809673949,1811.594827765,0.9952790531,1818.91218498,1818.580625651,19643.524834272,708
2023-03-21 17:00:00.000,1815.70177529,1788.224353614,1820.628255782,1789.667599321,0.9856616454,1806.375580758,1805.034636528,24503.3825698,692
2023-03-21 18:00:00.000,1796.583381803,1777.412346667,1798.319688927,1792.344692735,0.9976406945,1789.931118113,1789.521507815,22384.570308908,662
2023-03-21 19:00:00.000,1793.325440736,1784.46194,1804.919276994,1796.548569374,1.001797292,1796.083058466,1796.427419446,11544.747867824,559
2023-03-21 20:00:00.000,1795.752843907,1789.399066247,1805.963567143,1804.531093183,1.004888339,1797.645199909,1797.481168594,8829.881886491,486
2023-03-21 21:00:00.000,1802.571715739,1785.031447049,1804.429873713,1797.660087389,0.9972752106,1794.768446165,1794.757794914,11388.896653088,556
2023-03-21 22:00:00.000,1798.183823419,1785.966165376,1801.33139726,1797.74596871,0.9997565017,1794.437007154,1794.644351495,7395.980244664,505
2023-03-21 23:00:00.000,1797.710483333,1785.018464,1809.6366815,1806.411959292,1.00484031,1800.069541229,1800.181742033,9277.148087749,537
2023-03-22 00:00:00.000,1806.639986968,1780.072116859,1808.298745645,1794.168532413,0.9930968789,1797.327568879,1796.305793065,11840.027773241,542
2023-03-22 01:00:00.000,1786.929521777,1784.591916962,1800.700650015,1798.304837384,1.006365845,1793.280267475,1793.463188322,6947.570928138,441
2023-03-22 02:00:00.000,1794.371100118,1789.758640462,1805.071883146,1800.385219343,1.003351659,1799.649043249,1799.150720232,4614.470168513,464
2023-03-22 03:00:00.000,1797.82708493,1791.435541811,1812.396137723,1801.416500017,1.00199653,1804.535289721,1803.79685566,10241.995036234,447
2023-03-22 04:00:00.000,1806.490480738,1795.767324577,1806.726492894,1799.141830566,0.9959320848,1802.057664849,1801.470301741,3442.105698346,381
2023-03-22 05:00:00.000,1804.925423744,1800.44892,1812.859717895,1808.048764305,1.001730454,1806.982412167,1806.859121737,4194.150793573,410
2023-03-22 06:00:00.000,1806.171218588,1796.502216487,1809.831204606,1803.678033099,0.9986196295,1802.39412514,1802.088834588,4629.4242031,441
2023-03-22 07:00:00.000,1801.841547436,1788.848314,1811.33503454,1798.131525875,0.9979409835,1796.194558998,1796.207031376,8121.325433093,476
2023-03-22 08:00:00.000,1795.394535136,1784.250704691,1798.353780292,1787.922587139,0.9958382696,1792.456113112,1792.493780211,9172.157626057,470
2023-03-22 09:00:00.000,1790.251948693,1782.510291365,1795.665332847,1788.179401908,0.9988423156,1789.027652042,1789.051018982,9465.42856722,493
2023-03-22 10:00:00.000,1791.245205422,1782.365651595,1797.647811,1793.295738873,1.001144753,1792.268398344,1792.109346488,5756.872076979,506
2023-03-22 11:00:00.000,1792.822227532,1783.3831284,1798.230996107,1786.770180347,0.9966242904,1791.442373335,1791.341768067,8959.41539338,494
2023-03-22 12:00:00.000,1784.335093455,1784.237868245,1804.860834414,1802.118217177,1.009966247,1797.875004941,1797.123795584,11246.879784865,509
2023-03-22 13:00:00.000,1800.32752963,1793.405903873,1810.008550746,1802.700981916,1.001318345,1802.119767915,1801.653221723,12376.506776069,621
2023-03-22 14:00:00.000,1798.214528742,1797.068736816,1821.860858241,1806.244656099,1.004465611,1804.975221295,1805.655590936,30341.376051029,732
2023-03-22 15:00:00.000,1805.081389292,1800.049218716,1824.476524432,1805.867290481,1.000435383,1814.534120881,1813.911996483,32575.630417195,749
2023-03-22 16:00:00.000,1808.50583959,1798.584555011,1813.739506797,1807.702117449,0.9995555878,1806.181611067,1806.156228415,20164.449226305,570
2023-03-22 17:00:00.000,1803.12254494,1769.953736559,1808.417867862,1788.391813696,0.9918304326,1788.265982352,1790.169054187,34335.758403667,834
2023-03-22 18:00:00.000,1796.81886169,1756.444284104,1812.129714461,1775.266111306,0.9880050511,1787.526370103,1787.317235027,111204.795336716,1421
2023-03-22 19:00:00.000,1774.110500373,1714.595130884,1774.110500373,1720.523102582,0.9697947801,1745.086461241,1743.05591742,89790.240039446,1546
2023-03-22 20:00:00.000,1720.596048919,1716.484657801,1739.115223586,1731.935728962,1.006590553,1726.677749237,1727.698639613,43008.427610801,1131
2023-03-22 21:00:00.000,1732.156543338,1718.546026508,1743.451894439,1725.154097048,0.9959573825,1732.927517978,1731.867400026,23319.324938834,730
2023-03-22 22:00:00.000,1724.882759994,1715.637831002,1763.386799587,1732.858349585,1.004623844,1724.553126415,1724.527269895,32800.874858751,638
2023-03-22 23:00:00.000,1731.468120146,1724.471982101,1740.850091479,1739.66033655,1.00473137,1736.141836601,1735.56705382,8048.216900285,743
2023-03-23 00:00:00.000,1737.866444047,1731.164884341,1749.08203724,1741.680610466,1.002194741,1742.589172292,1742.203485587,10436.274898046,692
2023-03-23 01:00:00.000,1739.299946101,1729.710867947,1742.805067864,1735.122271719,0.9975980713,1737.274719538,1737.036352724,8211.613908571,728
2023-03-23 02:00:00.000,1734.942688432,1729.548869,1744.491721639,1738.020578346,1.001774059,1738.440231079,1738.190938515,5934.578002194,532
2023-03-23 03:00:00.000,1743.239439002,1736.147032847,1746.681713816,1740.362633225,0.9983497357,1742.343762362,1741.736091999,6112.038762674,424
2023-03-23 04:00:00.000,1741.848365417,1732.365445883,1744.118575207,1736.020061941,0.9966539547,1740.646859437,1740.124735914,5682.411313978,414
2023-03-23 05:00:00.000,1732.04193578,1730.963442606,1756.979013507,1756.210703012,1.013953916,1742.533454015,1743.221735063,10717.540887964,490
2023-03-23 06:00:00.000,1750.123792752,1748.22614175,1758.424902707,1754.46234299,1.002478996,1754.319636296,1753.919744261,5096.616015109,451
2023-03-23 07:00:00.000,1751.160464641,1745.440733977,1758.387374204,1748.923820513,0.9987227646,1752.433089234,1751.784111514,4846.713608549,463
2023-03-23 08:00:00.000,1753.228555592,1746.416333333,1762.723187296,1757.620807313,1.002505236,1754.984770057,1754.588900622,7938.494661578,523
2023-03-23 09:00:00.000,1752.614151721,1749.163295208,1761.113533631,1756.304045358,1.002105366,1755.188788756,1754.495401454,5208.20486099,470
2023-03-23 10:00:00.000,1759.219678405,1749.548603463,1763.91839584,1756.598332206,0.9985099381,1756.618160637,1756.406587852,3577.585230178,500
2023-03-23 11:00:00.000,1754.000603379,1745.026321666,1762.274284426,1753.268446422,0.9995825788,1752.506563425,1752.436955305,17891.328381457,627
2023-03-23 12:00:00.000,1758.761517274,1746.909519624,1763.84230756,1756.475958039,0.9987004723,1757.467424865,1757.225771851,12584.34014599,514
2023-03-23 13:00:00.000,1751.322497262,1729.543257966,1758.068477904,1747.348730048,0.9977309906,1750.814767781,1750.739296297,16988.886094499,599
2023-03-23 14:00:00.000,1747.305838362,1744.245176861,1801.245045574,1801.245045574,1.030869929,1752.982649185,1757.961466772,28259.265428896,677
2023-03-23 15:00:00.000,1804.703298156,1804.703298156,1856.650329581,1840.496456712,1.019833265,1840.726039883,1837.797608527,78093.560928434,1416
2023-03-23 16:00:00.000,1841.236739696,1819.399319752,1844.506436835,1832.43193434,0.9952179939,1830.27109466,1831.383027631,23745.593209302,756
2023-03-23 17:00:00.000,1833.254949936,1817.625422063,1837.895923346,1827.95436345,0.9971086474,1827.093331176,1827.001005224,25198.066543891,650
2023-03-23 18:00:00.000,1828.511838409,1798.449464329,1833.071867449,1805.127831661,0.9872114546,1823.26424594,1821.069404443,19945.512945033,773
2023-03-23 19:00:00.000,1805.092871454,1794.925382131,1826.528400419,1824.666881254,1.010843769,1805.71682636,1808.510923697,41123.476616693,711
2023-03-23 20:00:00.000,1822.113373581,1801.614392029,1822.113373581,1817.53548364,0.9974875932,1814.734952627,1814.772428862,30687.515410835,536
2023-03-23 21:00:00.000,1816.752959883,1804.523313123,1819.346745673,1815.730948461,0.9994374516,1814.152308486,1813.779033141,13054.80509798,492
2023-03-23 22:00:00.000,1812.948951478,1804.622763333,1818.261940855,1809.335535902,0.9980068851,1811.502392336,1811.338864127,10576.850557218,519
2023-03-23 23:00:00.000,1813.132213033,1806.443873684,1835.934954599,1817.95705782,1.002661055,1818.01290884,1817.73402661,13795.527209419,439
2023-03-24 00:00:00.000,1815.647421148,1810.309101708,1822.2845455,1812.091466933,0.9980414952,1817.926817042,1817.461590278,5046.676537464,414
2023-03-24 01:00:00.000,1813.960471323,1807.205446625,1820.897318811,1813.782373964,0.9999018185,1814.595489916,1814.737405109,6110.783821235,400
2023-03-24 02:00:00.000,1815.177841077,1809.489192667,1821.460406034,1813.389794659,0.999014947,1817.170259501,1817.088033566,4832.896265668,420
2023-03-24 03:00:00.000,1813.50837102,1808.2312598,1816.851538012,1812.804629156,0.9996119445,1813.132132306,1813.121990212,2510.554704194,388
2023-03-24 04:00:00.000,1814.875216454,1804.832802614,1818.430354899,1805.773925694,0.99498517,1813.005443951,1812.812421485,4981.923522049,415
2023-03-24 05:00:00.000,1808.369490773,1803.966813333,1815.529285026,1812.04585783,1.002032973,1811.929206491,1811.385669234,2981.380838031,397
2023-03-24 06:00:00.000,1813.452115627,1810.264605503,1816.962744129,1815.632324763,1.001202242,1813.660404999,1813.694068763,1375.86977906,412
2023-03-24 07:00:00.000,1814.557231876,1805.528093563,1819.295277436,1817.304709091,1.001514131,1814.446999192,1814.376200985,4492.910300085,416
2023-03-24 08:00:00.000,1817.225433711,1790.908176801,1818.941772469,1795.7993908,0.9882094744,1807.053602758,1805.410254306,13216.93868024,555
2023-03-24 09:00:00.000,1796.199798528,1783.194987615,1801.997740819,1790.497869634,0.9968255598,1795.167686044,1794.467695973,8420.386891093,607
2023-03-24 10:00:00.000,1791.809788897,1779.846102628,1791.809788897,1788.636187441,0.998228829,1786.479534316,1786.296136954,9428.326400658,679
2023-03-24 11:00:00.000,1789.473503704,1749.932326617,1792.457653904,1758.980391393,0.9829597296,1787.361195216,1780.934301268,25747.910983433,767
2023-03-24 12:00:00.000,1748.9334023,1736.3429027,1782.507508045,1773.849048685,1.014246195,1773.411121909,1770.061731508,27175.523554534,682
2023-03-24 13:00:00.000,1773.940990711,1752.544285793,1792.432763992,1768.826532955,0.9971168952,1769.304928529,1768.09323042,38221.460354542,832
2023-03-24 14:00:00.000,1765.428434265,1759.331989672,1781.881198115,1765.938690581,1.000289027,1769.310556558,1770.153797279,24092.750866717,829
2023-03-24 15:00:00.000,1765.586003067,1754.651151238,1771.510038503,1767.792743912,1.001249863,1763.004194883,1763.098735048,36333.005527552,716
2023-03-24 16:00:00.000,1767.973757201,1760.0568597,1770.705183974,1764.953774438,0.9982918396,1766.145285423,1765.991339172,12300.886855149,540
2023-03-24 17:00:00.000,1764.283771867,1729.938304726,1765.869489701,1737.458831355,0.9847955635,1745.347206401,1747.766375072,43455.914480061,1027
2023-03-24 18:00:00.000,1738.925115894,1738.212887799,1765.133279481,1756.920093184,1.010348334,1742.987265156,1745.246936685,23134.370452558,867
2023-03-24 19:00:00.000,1757.395170138,1754.059925214,1769.150699914,1765.831769688,1.004800627,1763.442150128,1762.631091572,9287.909643304,603
2023-03-24 20:00:00.000,1764.067701265,1742.851872694,1765.769654981,1750.087567267,0.9920750581,1755.639832087,1755.443769908,18670.968242129,615
2023-03-24 21:00:00.000,1749.12207537,1730.284421118,1751.309208725,1747.295046823,0.9989554597,1742.133296138,1741.099193009,29757.544930303,719
2023-03-24 22:00:00.000,1746.573384736,1742.330142896,1750.910802358,1746.413274545,0.999908329,1746.822238431,1746.752592215,12037.741680781,543
2023-03-24 23:00:00.000,1744.458813451,1738.29027,1755.485105031,1750.242292816,1.003315343,1749.527666484,1749.207128094,7144.777990399,515
2023-03-25 00:00:00.000,1748.40142648,1746.881844592,1760.190846603,1755.998346181,1.004345066,1754.486016823,1754.397074182,5926.214409732,483
2023-03-25 01:00:00.000,1756.918325359,1747.955819608,1759.142036216,1754.263548333,0.9984889582,1755.10460544,1754.831329561,5492.962591083,399
2023-03-25 02:00:00.000,1753.578056648,1752.734869081,1763.025992293,1761.123422253,1.00430284,1759.070562291,1758.462401034,3732.031537845,384
2023-03-25 03:00:00.000,1759.730087047,1754.431719152,1761.475088309,1754.883768819,0.9972459877,1758.497177695,1758.304694452,2060.675484118,320
2023-03-25 04:00:00.000,1756.655528273,1751.34162,1761.240179401,1753.591792539,0.9982559269,1756.811727122,1756.613322806,4364.305175258,387
2023-03-25 05:00:00.000,1751.865,1742.322588724,1761.632943461,1742.366580051,0.9945781096,1752.894218135,1751.482363921,5487.642690761,424
2023-03-25 06:00:00.000,1743.951342615,1742.449841063,1753.906596881,1747.656130579,1.002124364,1748.211735556,1748.499683783,5914.209431218,387
2023-03-25 07:00:00.000,1750.486643565,1747.393383549,1755.337020594,1749.383940558,0.9993700592,1751.356714994,1751.45596119,4000.533181541,396
2023-03-25 08:00:00.000,1749.718956854,1738.296353338,1754.635610477,1745.695579406,0.9977005579,1745.739391438,1745.853923359,6977.548260758,455
2023-03-25 09:00:00.000,1745.24578248,1740.442248769,1751.766120305,1749.343515021,1.00234794,1744.38351207,1744.760572392,5537.665225657,442
2023-03-25 10:00:00.000,1749.922975711,1741.86898212,1752.19710163,1749.128676934,0.999546095,1747.929133935,1747.720176566,4339.258511272,425
2023-03-25 11:00:00.000,1749.799249664,1739.574020714,1752.412346553,1743.893501798,0.9966248998,1748.011491914,1747.671140999,5289.465535396,423
2023-03-25 12:00:00.000,1747.698059186,1740.123974167,1748.119656476,1747.495176604,0.9998839144,1744.679857355,1744.763740421,6074.814123521,405
2023-03-25 13:00:00.000,1747.76673746,1736.283511037,1757.771453728,1754.490709837,1.00384718,1747.161992141,1748.513512534,16848.313869036,517
2023-03-25 14:00:00.000,1752.864129361,1747.19709413,1758.227679326,1748.648180849,0.997594823,1753.503176136,1753.592267661,5781.584266209,388
2023-03-25 15:00:00.000,1750.132925912,1745.096994551,1762.003127725,1755.253585048,1.002925869,1750.779416855,1752.354540794,10364.23040627,549
2023-03-25 16:00:00.000,1756.998049315,1752.188001846,1759.811515467,1756.129743367,0.9995058014,1756.313369521,1756.221005807,5039.648094744,443
2023-03-25 17:00:00.000,1753.21528306,1741.369502025,1756.436599963,1751.252965002,0.9988807318,1747.798479568,1748.888672787,7280.622166344,390
2023-03-25 18:00:00.000,1746.648418391,1739.845030994,1750.217479549,1741.391621689,0.9969903521,1744.841637173,1744.694114832,6695.72785856,408
2023-03-25 19:00:00.000,1739.735262438,1716.313209927,1739.735262438,1719.956603198,0.9886312247,1727.259214127,1726.608374182,23312.43589195,761
2023-03-25 20:00:00.000,1716.198821752,1715.245428753,1736.53860574,1731.661709573,1.009009963,1725.562461458,1726.334446899,10517.097957074,611
2023-03-25 21:00:00.000,1729.743181599,1728.629226008,1738.463571976,1733.059458709,1.001917208,1734.629864793,1734.244129594,5847.2597322,551
2023-03-25 22:00:00.000,1733.010788587,1731.146985025,1743.913978353,1736.555569851,1.002045447,1739.005271944,1738.843540092,4489.951335753,458
2023-03-25 23:00:00.000,1738.293307969,1734.8643533,1744.6380092,1742.198853245,1.00224677,1739.890501126,1739.957279487,2868.322867427,362
2023-03-26 00:00:00.000,1742.778212171,1734.512755,1757.416865935,1752.517045648,1.005588108,1744.823190782,1746.706776138,6556.483184998,389
2023-03-26 01:00:00.000,1752.365195096,1747.537609286,1756.027900392,1751.957297039,0.99976723,1752.081778159,1752.089580076,4044.844863256,372
2023-03-26 02:00:00.000,1751.919307018,1744.664,1755.885676399,1754.00545,1.001190776,1752.71976891,1752.806985017,1531.886887435,301
2023-03-26 03:00:00.000,1754.002992424,1748.279234705,1756.04624,1748.279234705,0.9967367458,1752.036151385,1752.286384671,2982.634839984,283
2023-03-26 04:00:00.000,1748.264983143,1746.206766559,1757.92712021,1750.406338546,1.001224846,1748.896805989,1748.953422142,1134.716809513,272
2023-03-26 05:00:00.000,1750.372358854,1746.22055207,1755.788971942,1754.114,1.002137626,1749.675399179,1750.204330275,3334.378989417,340
2023-03-26 06:00:00.000,1755.8729821,1747.279388125,1756.713105734,1752.379293276,0.9980102839,1753.05506781,1753.078534205,1962.413460816,350
2023-03-26 07:00:00.000,1752.378837484,1751.36408638,1757.01268407,1753.154573999,1.000442676,1753.870135262,1753.980768717,1646.066366122,329
2023-03-26 08:00:00.000,1751.4024,1750.204739643,1784.829150871,1774.939476945,1.013438989,1754.988463272,1763.797180989,19117.388599375,633
2023-03-26 09:00:00.000,1778.472971585,1772.317552625,1783.180626636,1776.212616015,0.998729047,1776.075109365,1776.371213413,5190.697936246,494
2023-03-26 10:00:00.000,1776.737358726,1766.3232,1776.737358726,1772.370168113,0.9975420168,1771.933697354,1771.893233503,3378.934420667,454
2023-03-26 11:00:00.000,1770.98812387,1767.712292974,1781.1899848,1779.220351657,1.004648381,1772.340695174,1772.32104917,6206.682958547,432
2023-03-26 12:00:00.000,1781.100545513,1772.200698004,1782.926860496,1775.156006,0.9966624346,1775.535574302,1776.056076495,7256.752332017,523
2023-03-26 13:00:00.000,1775.659182196,1772.864549378,1798.318479567,1796.14570299,1.011537417,1777.39160678,1782.072640061,14567.227800927,562
2023-03-26 14:00:00.000,1796.601623045,1757.052816897,1797.952450804,1764.585173656,0.9821794387,1780.423551348,1778.611712341,27218.753637635,734
2023-03-26 15:00:00.000,1764.074951368,1759.254987902,1770.394169598,1765.36760018,1.000732763,1766.348116219,1766.13774561,12280.125513999,695
2023-03-26 16:00:00.000,1766.695584955,1757.687819967,1769.846148159,1757.687819967,0.9949013486,1763.935997461,1763.967701083,4733.559031032,496
2023-03-26 17:00:00.000,1758.904500325,1755.686008984,1769.2750143,1767.176704,1.004703043,1764.638976361,1764.325184751,6232.322773656,496
2023-03-26 18:00:00.000,1767.519806266,1761.872467789,1773.195351597,1764.536052911,0.9983118982,1767.240682322,1767.462198154,5224.322666052,440
2023-03-26 19:00:00.000,1764.689783192,1764.360293902,1770.610791045,1767.220899796,1.001434312,1767.148248082,1767.059584443,3432.826625012,404
2023-03-26 20:00:00.000,1767.218645,1755.00685338,1770.856946123,1760.907472832,0.9964287542,1766.256440521,1763.816378847,7585.521322034,477
2023-03-26 21:00:00.000,1758.651391973,1754.65269,1765.4876425,1765.4876425,1.003887212,1760.807568164,1760.814327773,4327.114117712,493
2023-03-26 22:00:00.000,1765.775077657,1762.516765231,1779.208001289,1776.778916609,1.006231733,1773.420304164,1772.585897249,12013.678938568,517
2023-03-26 23:00:00.000,1776.777509454,1772.933378058,1783.35827885,1772.975349847,0.9978600812,1778.755929011,1778.547225228,6188.69464981,458
2023-03-27 00:00:00.000,1776.424900212,1771.917366197,1782.318089443,1782.295696624,1.003304838,1776.707828412,1776.889175086,5596.679965398,432
2023-03-27 01:00:00.000,1780.51353797,1763.5985623,1782.122671578,1765.248216804,0.9914264504,1769.102347582,1770.32190621,9836.664194746,527
2023-03-27 02:00:00.000,1764.696297003,1759.690362357,1769.475034875,1765.41935337,1.000409734,1764.624278175,1764.47702682,3722.173557011,427
2023-03-27 03:00:00.000,1763.586928364,1762.301430407,1772.418549474,1766.338547942,1.00156024,1766.306830013,1766.271791044,2386.670249639,361
2023-03-27 04:00:00.000,1765.250042332,1763.619900741,1769.781464027,1768.171546764,1.001655009,1766.92961739,1766.977211053,1585.749244019,343
2023-03-27 05:00:00.000,1766.399251658,1748.428534708,1767.45409073,1751.963639303,0.9918276616,1761.849667688,1761.146765519,7820.886837004,385
2023-03-27 06:00:00.000,1750.135126451,1747.858948649,1757.182127825,1755.592962178,1.003118522,1753.485106004,1753.282245946,9664.900171747,411
2023-03-27 07:00:00.000,1754.864677249,1748.378094096,1756.391354066,1753.875828973,0.9994365102,1753.691761341,1753.493640157,3755.236255762,417
2023-03-27 08:00:00.000,1752.121464282,1749.646764285,1760.498038962,1759.508427332,1.004216011,1753.423651025,1754.014513306,6118.77662938,406
2023-03-27 09:00:00.000,1756.36091702,1754.863651366,1766.003550271,1764.814234925,1.004812973,1761.798590253,1760.888691697,4616.641860895,393
2023-03-27 10:00:00.000,1764.553712005,1755.172989893,1768.005571371,1764.556013858,1.000001304,1764.107464117,1764.034740943,3215.78520575,381
2023-03-27 11:00:00.000,1764.830934688,1760.83128,1770.747111318,1766.337129952,1.00085345,1766.667715723,1766.766157164,3655.857185731,393
2023-03-27 12:00:00.000,1765.834267019,1753.444205312,1771.436208,1754.604615009,0.9936405968,1763.798101607,1762.644532099,6320.765986,499
2023-03-27 13:00:00.000,1755.573542325,1752.305918418,1765.387802461,1755.37202672,0.9998852138,1756.545866667,1757.183740765,12561.726230886,492
2023-03-27 14:00:00.000,1755.833867491,1723.749582337,1768.343733267,1723.749582337,0.9817270382,1740.207445372,1743.13124357,47603.50869261,706
2023-03-27 15:00:00.000,1720.00605871,1688.130745049,1720.00605871,1713.391894893,0.9961545695,1709.097442036,1707.240618995,50173.263756613,1172
2023-03-27 16:00:00.000,1712.861717845,1709.436111372,1733.322475017,1717.783105947,1.002873196,1721.510392411,1721.173847065,18034.194532674,752
2023-03-27 17:00:00.000,1715.963393363,1705.723365487,1722.685001907,1708.807720215,0.9958299383,1713.598387037,1713.557746972,17608.335217507,622
2023-03-27 18:00:00.000,1706.780892906,1705.91484425,1719.454149252,1715.5888325,1.005160557,1714.754999941,1714.064932268,10358.936774607,512
2023-03-27 19:00:00.000,1715.41360193,1702.980120042,1719.810076587,1703.166030586,0.9928602809,1714.277940884,1712.716155006,16663.097269094,540
2023-03-27 20:00:00.000,1704.896794888,1698.328631576,1709.228801582,1707.827565507,1.001719031,1705.543003823,1705.255749752,14286.671398383,502
2023-03-27 21:00:00.000,1707.651159954,1705.813359914,1716.967522948,1712.188411625,1.002657013,1710.680320746,1710.744438148,9121.535041278,485
2023-03-27 22:00:00.000,1711.849789665,1706.435201781,1715.535260479,1709.270711185,0.9984933967,1711.278987121,1711.417581172,5586.949424962,428
